85;194;100;213;land;false;plains;1
86;150;227;142;land;true;plains;1
87;226;254;163;land;false;plains;1
88;251;197;110;land;false;plains;1
89;101;251;252;land;false;plains;1
90;160;252;145;land;false;plains;1
91;203;100;224;land;false;jungle;1
92;252;193;135;land;false;plains;1
93;193;225;230;land;false;jungle;1
94;238;173;137;land;false;plains;1
95;195;210;172;land;false;plains;1
96;170;254;95;land;true;urban;1
97;211;129;199;land;false;plains;1
98;184;141;233;land;false;urban;1
99;238;224;249;land;false;plains;1
100;249;159;205;land;false;plains;1
101;219;158;141;land;true;forest;1
102;237;223;57;land;false;jungle;1
103;237;91;246;land;false;urban;1
104;96;230;225;land;false;plains;1
105;195;208;112;land;false;plains;1
106;239;85;221;land;false;plains;1
107;251;149;219;land;false;plains;1
108;178;211;240;land;false;plains;1
109;135;241;239;land;false;plains;1
110;239;249;137;land;false;plains;1
111;180;152;201;land;false;plains;1
112;187;230;123;land;false;plains;1
113;206;242;232;land;false;plains;1
114;192;166;212;land;false;plains;1
115;252;205;233;land;false;plains;1
116;224;229;109;land;false;plains;1
117;215;167;183;land;false;plains;1
118;180;208;203;land;false;jungle;1
119;217;84;240;land;false;plains;1
120;212;175;211;land;false;plains;1
121;223;160;220;land;false;plains;1
122;80;226;230;land;false;plains;1
123;185;157;215;land;false;plains;1
124;236;247;180;land;false;plains;1
125;182;132;240;land;false;plains;1
126;168;156;199;land;false;jungle;1
127;184;214;184;land;false;plains;1
128;125;219;192;land;false;plains;1
129;242;176;185;land;false;plains;1
130;241;201;169;land;false;plains;1
131;54;244;216;land;false;plains;1
132;153;208;184;land;false;plains;1
133;161;113;249;land;false;plains;1
134;207;235;199;land;false;jungle;1
135;144;199;204;land;false;hills;1
136;239;246;62;land;false;plains;1
137;143;242;133;land;false;plains;1
138;154;199;151;land;false;plains;1
139;236;241;72;land;false;plains;1
140;251;197;100;land;false;plains;1
141;224;115;202;land;false;plains;1
142;246;207;86;land;false;plains;1
143;197;220;140;land;false;plains;1
144;213;227;208;land;false;plains;1
145;193;237;220;land;false;plains;1
146;228;253;117;land;false;plains;1
147;253;125;219;land;false;plains;1
148;221;151;239;land;false;plains;1
149;170;158;196;land;false;hills;1
150;254;234;254;land;false;plains;1
151;237;32;247;land;false;plains;1
152;248;148;115;land;false;jungle;1
153;162;250;243;land;false;plains;1
154;236;237;222;land;false;plains;1
155;227;199;174;land;false;jungle;1
156;154;218;215;land;false;plains;1
157;123;192;238;land;false;plains;1
158;247;189;84;land;false;plains;1
159;205;251;81;land;false;plains;1
160;248;120;241;land;false;plains;1
161;195;222;160;land;false;hills;1
162;79;248;234;land;false;plains;1
163;140;187;222;land;false;urban;1
164;233;112;242;land;false;plains;1
165;161;218;162;land;false;plains;1
166;207;192;203;land;false;plains;1
167;198;123;251;land;false;jungle;1
168;243;193;154;land;false;plains;1
169;95;185;222;land;false;plains;1
170;226;243;145;land;false;plains;1
171;196;198;208;land;false;urban;1
172;241;253;197;land;false;jungle;1
173;161;202;247;land;false;plains;1
174;127;252;235;land;false;plains;1
175;191;231;187;land;false;plains;1
176;246;95;195;land;false;plains;1
177;223;97;211;land;false;hills;1
178;191;242;204;land;false;plains;1
179;182;248;185;land;false;plains;1
180;104;196;217;land;false;plains;1
181;193;105;254;land;false;plains;1
182;247;176;217;land;true;jungle;1
183;118;242;181;land;false;plains;1
184;245;125;170;land;false;plains;1
185;213;225;146;land;false;plains;1
186;230;239;86;land;false;plains;1
187;239;212;68;land;false;jungle;1
188;226;173;143;land;false;urban;1
189;42;248;247;land;false;plains;1
190;234;228;43;land;false;plains;1
191;168;210;178;land;false;jungle;1
192;214;179;120;land;false;plains;1
193;222;127;172;land;false;urban;1
194;198;232;138;land;false;plains;1
195;223;234;141;land;false;plains;1
196;205;194;142;land;false;plains;1
197;175;245;199;land;false;urban;1
198;148;234;211;land;false;jungle;1
199;221;116;234;land;false;plains;1
200;247;36;231;land;false;plains;1
201;126;187;212;land;false;plains;1
202;252;152;233;land;false;jungle;1
203;212;188;131;land;false;plains;1
204;246;199;233;land;false;jungle;1
205;226;118;235;land;false;plains;1
206;183;226;137;land;false;plains;1
207;119;230;173;land;false;plains;1
208;171;213;244;land;false;plains;1
209;229;226;199;land;false;plains;1
210;140;226;195;land;true;plains;1
211;191;194;151;land;false;plains;1
212;193;213;145;land;false;plains;1
213;244;173;140;land;false;plains;1
214;162;216;185;land;false;plains;1
215;222;179;198;land;false;jungle;1
216;64;218;242;land;true;plains;1
217;245;253;235;land;false;plains;1
218;246;199;226;land;false;plains;1
219;146;185;235;land;false;urban;1
220;233;156;238;land;true;plains;1
221;176;191;198;land;false;plains;1
222;186;132;245;land;false;plains;1
223;197;233;226;land;false;plains;1
224;82;233;230;land;true;plains;1
225;212;182;249;land;false;plains;1
226;152;184;183;land;true;plains;1
227;230;248;209;land;false;plains;1
228;103;236;232;land;false;plains;1
229;143;231;173;land;false;plains;1
230;140;225;202;land;false;plains;1
231;172;138;242;land;true;plains;1
232;47;236;239;land;false;plains;1
233;192;121;242;land;false;hills;1
234;243;197;84;land;true;plains;1
235;241;43;226;land;false;plains;1
236;172;119;235;land;false;plains;1
237;218;184;119;land;false;jungle;1
238;194;244;230;land;false;plains;1
239;206;211;208;land;false;plains;1
240;129;239;183;land;false;plains;1
241;128;240;204;land;false;plains;1
242;234;247;52;land;false;plains;1
243;200;165;224;land;false;plains;1
244;210;157;224;land;false;jungle;1
245;232;142;171;land;false;plains;1
246;223;230;87;land;false;plains;1
247;220;238;185;land;false;plains;1
248;243;115;150;land;false;plains;1
249;155;136;254;land;false;hills;1
250;58;233;250;land;false;plains;1
251;119;229;227;land;false;plains;1
252;197;253;81;land;false;plains;1
253;73;199;236;land;false;plains;1
254;253;226;81;land;false;plains;1
255;218;234;136;land;false;plains;1
256;215;244;209;land;false;plains;1
257;200;141;208;land;false;hills;1
258;85;253;163;land;false;plains;1
259;180;186;249;land;false;plains;1
260;168;218;246;land;false;forest;1
261;230;236;72;land;false;urban;1
262;132;200;211;land;false;jungle;1
263;235;86;214;land;false;hills;1
264;179;245;234;land;false;urban;1
265;175;208;200;land;false;jungle;1
266;41;248;220;land;false;plains;1
267;244;146;168;land;false;plains;1
268;223;205;140;land;false;plains;1
269;182;174;155;land;true;forest;1
270;186;139;233;land;false;plains;1
271;193;171;190;land;false;plains;1
272;143;207;179;land;false;plains;1
273;182;168;183;land;false;plains;1
274;214;228;246;land;false;hills;1
275;242;204;158;land;false;jungle;1
276;226;111;225;land;true;plains;1
277;213;235;245;land;false;plains;1
278;158;241;251;land;false;plains;1
279;18;241;249;land;false;plains;1
280;227;231;199;land;false;jungle;1
281;210;246;254;land;false;plains;1
282;234;232;114;land;true;plains;1
283;217;209;119;land;false;plains;1
284;150;185;185;land;false;plains;1
285;209;132;223;land;false;jungle;1
286;153;195;221;land;false;plains;1
287;238;237;169;land;false;plains;1
288;177;216;183;land;false;hills;1
289;231;242;165;land;false;plains;1
290;150;225;238;land;false;plains;1
291;148;249;153;land;true;jungle;1
292;223;123;251;land;false;urban;1
293;213;231;227;land;false;plains;1
294;191;168;229;land;false;plains;1
295;137;199;224;land;false;plains;1
296;217;159;158;land;false;jungle;1
297;225;111;233;land;false;plains;1
298;99;215;194;land;false;plains;1
299;196;233;129;land;false;jungle;1
300;197;216;152;land;false;plains;1
301;192;229;239;land;true;plains;1
302;217;167;231;land;false;plains;1
303;171;253;95;land;false;plains;1
304;231;228;114;land;false;jungle;1
305;56;208;243;land;false;plains;1
306;249;60;220;land;false;plains;1
307;194;169;154;land;false;plains;1
308;151;247;155;land;false;plains;1
309;34;239;253;land;false;plains;1
310;178;247;134;land;false;plains;1
311;248;50;240;land;false;hills;1
312;183;121;243;land;false;plains;1
313;246;226;106;land;false;jungle;1
314;155;212;215;land;false;plains;1
315;206;148;232;land;true;plains;1
316;242;164;247;land;false;plains;1
317;161;133;253;land;false;plains;1
318;227;177;205;land;false;urban;1
319;227;184;233;land;false;plains;1
320;168;251;170;land;false;plains;1
321;204;245;248;land;false;jungle;1
322;238;235;94;land;false;plains;1
323;241;202;237;land;false;plains;1
324;215;206;176;land;false;plains;1
325;221;250;181;land;false;plains;1
326;254;243;9;land;false;plains;1
327;222;133;181;land;false;plains;1
328;208;198;198;land;false;plains;1
329;125;166;252;land;false;plains;1
330;223;155;162;land;false;plains;1
331;228;230;54;land;true;jungle;1
332;254;129;206;land;false;jungle;1
333;139;230;176;land;true;plains;1
334;125;148;249;land;false;plains;1
335;218;230;205;land;false;plains;1
336;218;122;161;land;false;plains;1
337;234;219;78;land;false;plains;1
338;232;229;231;land;false;plains;1
339;246;122;169;land;false;plains;1
340;156;231;153;land;false;plains;1
341;207;251;85;land;false;plains;1
342;228;155;200;land;true;plains;1
343;234;233;225;land;false;plains;1
344;196;222;130;land;false;plains;1
345;131;199;198;land;false;plains;1
346;237;246;113;land;false;plains;1
347;100;207;249;land;true;plains;1
348;179;233;125;land;false;plains;1
349;214;146;184;land;false;plains;1
350;228;188;142;land;false;plains;1
351;209;59;247;land;false;plains;1
352;150;194;244;land;false;hills;1
353;164;242;133;land;true;plains;1
354;236;225;120;land;false;jungle;1
355;180;162;192;land;false;plains;1
356;76;241;234;land;false;jungle;1
357;185;218;130;land;false;plains;1
358;166;122;218;land;false;jungle;1
359;232;183;163;land;false;jungle;1
360;221;253;119;land;false;plains;1
361;149;251;211;land;false;hills;1
362;186;204;134;land;false;plains;1
363;104;175;232;land;true;plains;1
364;210;185;235;land;true;jungle;1
365;245;138;186;land;false;plains;1
366;243;190;165;land;false;plains;1
367;249;148;237;land;false;plains;1
368;195;240;207;land;false;jungle;1
369;114;233;194;land;false;plains;1
370;253;136;161;land;false;plains;1
371;167;225;196;land;false;plains;1
372;189;201;253;land;false;jungle;1
373;198;247;176;land;false;plains;1
374;118;189;224;land;false;plains;1
375;217;151;153;land;false;plains;1
376;81;236;199;land;true;jungle;1
377;226;124;245;land;false;forest;1
378;160;244;193;land;true;plains;1
379;205;146;246;land;false;hills;1
380;218;170;162;land;false;urban;1
381;107;193;227;land;false;plains;1
382;142;212;249;land;false;plains;1
383;121;242;211;land;false;plains;1
384;203;117;202;land;false;plains;1
385;144;225;240;land;false;plains;1
386;238;111;200;land;false;plains;1
387;158;237;186;land;false;plains;1
388;218;165;210;land;false;plains;1
389;132;133;240;land;false;jungle;1
390;227;235;239;land;false;plains;1
391;194;160;243;land;true;plains;1
392;134;246;224;land;false;plains;1
393;208;236;175;land;false;jungle;1
394;162;215;154;land;false;plains;1
395;247;93;220;land;false;plains;1
396;192;252;162;land;false;plains;1
397;226;148;222;land;false;plains;1
398;218;215;88;land;false;plains;1
399;239;248;84;land;false;plains;1
400;224;133;207;land;false;plains;1
401;230;107;207;land;false;plains;1
402;191;151;251;land;false;plains;1
403;254;245;69;land;false;plains;1
404;241;140;131;land;true;jungle;1
405;169;237;133;land;false;plains;1
406;217;203;119;land;false;plains;1
407;249;181;117;land;false;jungle;1
408;95;237;245;land;false;plains;1
409;157;187;227;land;false;plains;1
410;141;247;235;land;false;plains;1
411;210;227;116;land;false;plains;1
412;224;220;210;land;false;plains;1
413;221;233;124;land;false;plains;1
414;224;134;180;land;true;forest;1
415;194;109;251;land;false;plains;1
416;225;96;235;land;false;hills;1
417;141;194;208;land;false;plains;1
418;206;237;163;land;true;plains;1
419;254;152;229;land;true;plains;1
420;235;170;235;land;false;plains;1
421;210;202;153;land;true;forest;1
422;163;254;253;land;false;plains;1
423;178;115;220;land;false;plains;1
424;178;242;130;land;false;plains;1
425;234;100;205;land;false;plains;1
426;212;211;145;land;false;jungle;1
427;178;206;134;land;false;plains;1
428;148;195;181;land;false;jungle;1
429;246;237;114;land;false;hills;1
430;246;97;185;land;false;jungle;1
431;213;248;124;land;false;plains;1
432;230;117;239;land;false;plains;1
433;88;202;234;land;false;plains;1
434;238;194;224;land;false;urban;1
435;161;254;112;land;false;plains;1
436;220;185;133;land;false;plains;1
437;216;213;104;land;false;plains;1
438;248;39;239;land;false;plains;1
439;248;219;85;land;false;plains;1
440;228;110;206;land;false;plains;1
441;206;158;147;land;false;jungle;1
442;176;247;110;land;true;forest;1
443;141;226;244;land;false;plains;1
444;224;172;242;land;false;jungle;1
445;237;248;62;land;false;plains;1
446;97;253;170;land;false;plains;1
447;214;144;207;land;false;plains;1
448;144;216;186;land;false;plains;1
449;162;208;151;land;false;urban;1
450;241;241;107;land;false;plains;1
451;155;191;209;land;false;hills;1
452;238;153;116;land;false;plains;1
453;190;204;254;land;false;plains;1
454;170;217;245;land;false;jungle;1
455;219;158;190;land;false;plains;1
456;243;168;120;land;false;hills;1
457;176;212;128;land;false;plains;1
458;152;208;228;land;false;plains;1
459;196;222;115;land;false;urban;1
460;138;237;228;land;false;plains;1
461;114;243;185;land;false;plains;1
462;194;153;190;land;false;plains;1
463;127;210;202;land;false;plains;1
464;252;117;189;land;false;plains;1
465;204;171;191;land;false;urban;1
466;60;237;215;land;false;urban;1
467;192;248;203;land;false;plains;1
468;225;128;190;land;false;plains;1
469;233;219;193;land;false;plains;1
470;96;204;250;land;false;plains;1
471;158;195;224;land;false;jungle;1
472;223;190;242;land;false;plains;1
473;253;175;154;land;false;plains;1
474;102;166;233;land;false;plains;1
475;239;173;245;land;false;plains;1
476;221;123;165;land;true;jungle;1
477;187;178;218;land;false;plains;1
478;68;246;192;land;false;plains;1
479;100;253;225;land;false;jungle;1
480;150;226;222;land;true;plains;1
481;251;227;24;land;false;hills;1
482;156;245;186;land;false;plains;1
483;95;207;232;land;false;plains;1
484;175;152;223;land;true;forest;1
485;211;246;69;land;false;plains;1
486;65;199;243;land;false;plains;1
487;162;209;132;land;false;plains;1
488;206;58;239;land;false;plains;1
489;110;173;222;land;false;plains;1
490;229;38;247;land;false;plains;1
491;195;251;195;land;false;plains;1
492;217;252;193;land;false;hills;1
493;133;158;252;land;false;plains;1
494;186;70;248;land;false;jungle;1
495;179;168;177;land;false;plains;1
496;143;141;248;land;false;plains;1
497;168;239;194;land;false;plains;1
498;129;152;234;land;false;plains;1
499;168;155;239;land;false;plains;1
500;235;69;215;land;false;plains;1
501;191;129;197;land;false;plains;1
502;189;235;194;land;false;plains;1
503;184;250;67;land;false;plains;1
504;152;212;142;land;false;plains;1
505;138;242;192;land;false;plains;1
506;215;204;139;land;false;plains;1
507;231;90;212;land;false;plains;1
508;171;253;241;land;false;plains;1
509;111;198;254;land;false;plains;1
510;147;177;224;land;false;plains;1
511;149;157;251;land;false;plains;1
512;143;140;221;land;false;hills;1
513;240;159;193;land;true;jungle;1
514;199;204;254;land;false;plains;1
515;233;106;194;land;false;jungle;1
516;163;135;229;land;false;plains;1
517;199;226;180;land;false;plains;1
518;142;192;249;land;false;plains;1
519;179;201;145;land;false;plains;1
520;212;245;181;land;false;jungle;1
521;214;225;103;land;false;plains;1
522;211;221;209;land;false;plains;1
523;148;223;143;land;false;plains;1
524;88;224;224;land;false;hills;1
525;210;218;76;land;false;plains;1
526;161;241;118;land;true;plains;1
527;178;249;229;land;false;plains;1
528;213;196;228;land;false;plains;1
529;35;232;242;land;false;plains;1
530;186;141;181;land;false;plains;1
531;94;179;244;land;false;hills;1
532;161;188;191;land;false;plains;1
533;191;193;149;land;false;jungle;1
534;106;231;243;land;false;plains;1
535;251;225;235;land;false;jungle;1
536;213;198;179;land;false;plains;1
537;239;75;221;land;false;plains;1
538;134;188;238;land;false;urban;1
539;64;206;242;land;false;plains;1
540;243;34;228;land;false;plains;1
541;154;139;209;land;false;plains;1
542;242;77;192;land;false;plains;1
543;189;254;126;land;false;plains;1
544;132;207;237;land;false;jungle;1
545;211;237;63;land;false;plains;1
546;199;167;232;land;false;plains;1
547;215;201;249;land;false;plains;1
548;252;233;36;land;false;plains;1
549;243;62;245;land;false;plains;1
550;186;176;156;land;false;plains;1
551;115;177;245;land;false;plains;1
552;249;226;40;land;false;hills;1
553;240;238;31;land;false;plains;1
554;250;123;222;land;false;forest;1
555;206;247;182;land;false;plains;1
556;33;224;248;land;false;plains;1
557;219;185;212;land;false;plains;1
558;251;219;93;land;false;plains;1
559;178;141;234;land;false;plains;1
560;187;193;235;land;false;jungle;1
561;152;168;214;land;false;plains;1
562;100;222;234;land;false;plains;1
563;198;98;254;land;false;plains;1
564;237;138;178;land;false;hills;1
565;219;126;180;land;false;plains;1
566;253;240;40;land;false;plains;1
567;178;238;236;land;false;plains;1
568;211;198;193;land;false;plains;1
569;136;215;160;land;false;plains;1
570;204;208;95;land;false;plains;1
571;154;229;228;land;false;plains;1
572;238;208;145;land;false;jungle;1
573;57;245;201;land;false;plains;1
574;167;209;250;land;false;jungle;1
575;162;116;235;land;false;plains;1
576;136;154;250;land;false;jungle;1
577;239;210;160;land;false;plains;1
578;216;92;207;land;false;plains;1
579;214;141;194;land;false;plains;1
580;186;132;252;land;false;plains;1
581;238;208;235;land;false;plains;1
582;207;141;233;land;true;forest;1
583;225;141;198;land;false;plains;1
584;205;153;213;land;false;plains;1
585;177;148;239;land;false;jungle;1
586;201;158;217;land;false;jungle;1
587;39;252;217;land;false;jungle;1
588;218;204;92;land;false;plains;1
589;151;235;179;land;false;urban;1
590;192;133;224;land;false;hills;1
591;120;181;237;land;false;plains;1
592;154;229;198;land;false;urban;1
593;211;136;168;land;false;plains;1
594;165;172;215;land;false;jungle;1
595;210;117;201;land;true;plains;1
596;222;252;149;land;false;plains;1
597;179;239;194;land;false;jungle;1
598;207;137;172;land;false;plains;1
599;218;116;249;land;false;forest;1
600;157;100;252;land;false;plains;1
601;209;63;242;land;false;jungle;1
602;242;123;249;land;false;plains;1
603;197;119;249;land;false;plains;1
604;60;241;237;land;false;plains;1
605;241;177;231;land;false;jungle;1
606;249;113;167;land;false;plains;1
607;241;175;120;land;true;plains;1
608;110;247;195;land;false;hills;1
609;94;217;202;land;false;plains;1
610;212;144;190;land;false;plains;1
611;233;158;113;land;false;plains;1
612;179;170;225;land;false;urban;1
613;253;235;189;land;false;plains;1
614;113;224;221;land;false;plains;1
615;223;183;223;land;false;jungle;1
616;163;212;247;land;false;plains;1
617;94;224;189;land;false;plains;1
618;184;216;180;land;false;plains;1
619;211;115;184;land;false;hills;1
620;135;213;231;land;false;plains;1
621;236;51;224;land;false;plains;1
622;254;143;238;land;false;jungle;1
623;186;92;233;land;false;plains;1
624;236;45;237;land;false;plains;1
625;204;237;79;land;false;plains;1
626;231;187;108;land;true;plains;1
627;182;162;250;land;false;jungle;1
628;177;90;234;land;false;plains;1
629;243;196;122;land;false;plains;1
630;167;220;194;land;true;jungle;1
631;186;159;246;land;false;plains;1
632;157;164;210;land;false;plains;1
633;182;222;191;land;false;plains;1
634;113;238;158;land;false;hills;1
635;65;253;217;land;false;plains;1
636;90;245;232;land;false;plains;1
637;206;184;159;land;false;plains;1
638;108;205;223;land;false;plains;1
639;228;252;86;land;false;plains;1
640;234;220;235;land;false;plains;1
641;181;191;185;land;true;plains;1
642;162;186;229;land;false;urban;1
643;205;77;223;land;false;jungle;1
644;202;219;114;land;false;plains;1
645;240;232;153;land;true;plains;1
646;242;204;213;land;false;hills;1
647;222;130;214;land;false;jungle;1
648;193;166;205;land;false;plains;1
649;153;142;211;land;false;plains;1
650;247;219;180;land;false;jungle;1
651;148;208;183;land;false;jungle;1
652;224;238;175;land;false;plains;1
653;223;150;128;land;false;plains;1
654;240;103;188;land;false;plains;1
655;253;156;186;land;false;jungle;1
656;222;244;190;land;false;hills;1
657;149;150;215;land;false;jungle;1
658;123;227;189;land;false;jungle;1
659;78;182;246;land;false;jungle;1
660;252;230;92;land;false;plains;1
661;248;161;221;land;false;plains;1
662;151;197;155;land;false;plains;1
663;214;181;254;land;false;plains;1
664;220;236;172;land;true;plains;1
665;191;78;240;land;false;plains;1
666;224;131;229;land;false;plains;1
667;206;229;80;land;false;plains;1
668;240;180;229;land;false;plains;1
669;240;146;224;land;false;plains;1
670;168;237;96;land;false;plains;1
671;58;254;197;land;false;plains;1
672;215;225;135;land;true;plains;1
673;106;204;202;land;false;plains;1
674;91;231;218;land;false;plains;1
675;248;150;199;land;false;plains;1
676;238;242;110;land;false;plains;1
677;175;217;123;land;false;plains;1
678;230;214;201;land;false;plains;1
679;249;223;195;land;false;jungle;1
680;227;201;244;land;false;plains;1
681;175;203;127;land;false;plains;1
682;218;179;166;land;false;plains;1
683;225;238;56;land;false;plains;1
684;132;239;254;land;false;plains;1
685;218;215;97;land;false;plains;1
686;149;253;124;land;false;plains;1
687;109;247;211;land;false;jungle;1
688;211;181;209;land;false;plains;1
689;172;228;197;land;false;plains;1
690;230;78;229;land;false;plains;1
691;122;166;233;land;false;plains;1
692;161;252;164;land;false;plains;1
693;213;203;90;land;false;jungle;1
694;144;188;192;land;false;hills;1
695;245;229;46;land;false;plains;1
696;206;87;214;land;false;plains;1
697;206;204;191;land;false;plains;1
698;107;205;221;land;false;jungle;1
699;143;143;218;land;false;plains;1
700;217;210;167;land;false;plains;1
701;249;148;221;land;false;plains;1
702;88;238;226;land;false;plains;1
703;113;245;170;land;false;plains;1
704;237;181;133;land;false;hills;1
705;151;240;168;land;false;plains;1
706;132;174;251;land;false;plains;1
707;247;215;139;land;false;plains;1
708;230;245;81;land;false;plains;1
709;250;203;135;land;true;plains;1
710;209;216;223;land;false;plains;1
711;188;112;216;land;false;plains;1
712;205;195;136;land;false;plains;1
713;233;186;95;land;false;urban;1
714;242;92;177;land;false;plains;1
715;208;253;70;land;false;plains;1
716;175;225;107;land;false;plains;1
717;137;205;178;land;false;plains;1
718;194;185;169;land;false;plains;1
719;213;224;229;land;true;plains;1
720;154;148;208;land;false;plains;1
721;186;218;197;land;false;plains;1
722;155;252;150;land;false;plains;1
723;245;97;234;land;false;plains;1
724;220;224;67;land;false;plains;1
725;208;162;224;land;false;plains;1
726;146;232;146;land;false;plains;1
727;202;118;194;land;false;plains;1
728;240;248;221;land;true;plains;1
729;179;202;161;land;false;plains;1
730;211;166;214;land;false;plains;1
731;62;227;218;land;false;plains;1
732;191;243;159;land;false;jungle;1
733;57;228;224;land;false;plains;1
734;155;207;238;land;false;urban;1
735;138;220;249;land;false;urban;1
736;210;133;242;land;false;hills;1
737;140;221;157;land;false;plains;1
738;236;193;99;land;true;desert;1
739;154;231;160;land;false;plains;1
740;137;136;236;land;false;plains;1
741;233;250;61;land;false;plains;1
742;228;196;132;land;false;jungle;1
743;182;122;236;land;false;urban;1
744;204;210;147;land;false;hills;1
745;133;160;237;land;false;plains;1
746;192;119;248;land;false;plains;1
747;244;192;236;land;false;plains;1
748;111;224;221;land;false;plains;1
749;228;135;180;land;false;jungle;1
750;224;179;122;land;false;plains;1
751;211;230;250;land;false;plains;1
752;220;168;217;land;false;forest;1
753;206;171;178;land;false;plains;1
754;228;224;88;land;false;plains;1
755;251;168;226;land;false;urban;1
756;202;253;228;land;false;plains;1
757;169;251;162;land;false;hills;1
758;207;80;216;land;false;plains;1
759;219;211;226;land;false;plains;1
760;198;161;249;land;false;plains;1
761;242;136;162;land;false;jungle;1
762;243;177;101;land;false;plains;1
763;111;152;238;land;false;plains;1
764;176;133;213;land;false;plains;1
765;91;203;215;land;true;forest;1
766;247;91;168;land;false;plains;1
767;247;100;195;land;false;urban;1
768;191;151;183;land;false;plains;1
769;217;126;241;land;false;plains;1
770;94;235;172;land;false;urban;1
771;81;242;253;land;false;plains;1
772;182;141;192;land;false;plains;1
773;244;239;33;land;false;plains;1
774;209;169;206;land;true;plains;1
775;226;170;218;land;false;plains;1
776;169;145;235;land;false;hills;1
777;215;171;181;land;false;plains;1
778;239;126;214;land;false;jungle;1
779;134;205;184;land;true;hills;1
780;244;220;81;land;false;plains;1
781;194;225;124;land;false;plains;1
782;91;239;232;land;false;plains;1
783;155;215;183;land;false;plains;1
784;247;216;205;land;false;urban;1
785;164;249;162;land;false;jungle;1
786;213;241;191;land;false;plains;1
787;233;239;50;land;false;plains;1
788;98;227;185;land;false;jungle;1
789;154;195;159;land;false;plains;1
790;220;140;219;land;false;jungle;1
791;141;147;254;land;false;plains;1
792;67;207;237;land;false;plains;1
793;195;103;231;land;false;jungle;1
794;236;169;151;land;false;plains;1
795;217;236;179;land;false;plains;1
796;161;178;227;land;false;plains;1
797;211;178;217;land;false;plains;1
798;225;162;187;land;false;plains;1
799;186;175;156;land;false;jungle;1
800;180;238;152;land;false;plains;1
801;239;243;70;land;false;hills;1
802;190;118;212;land;false;plains;1
803;191;212;179;land;false;plains;1
804;216;237;160;land;false;plains;1
805;180;225;169;land;false;plains;1
806;102;210;210;land;false;plains;1
807;215;230;106;land;false;jungle;1
808;200;116;209;land;false;plains;1
809;208;210;243;land;false;plains;1
810;251;11;247;land;false;jungle;1
811;222;254;87;land;false;jungle;1
812;242;163;115;land;false;urban;1
813;249;233;46;land;true;plains;1
814;36;253;212;land;false;plains;1
815;148;206;176;land;false;plains;1
