1;supply_node;4425.00;10.43;1511.00;2.29;0
1;supply_node;4400.00;10.12;1052.00;5.23;0
1;supply_node;3349.00;12.60;1909.00;0.42;0
1;supply_node;2794.00;11.50;1518.00;4.46;0
1;supply_node;1494.00;10.50;1215.00;5.94;0
1;supply_node;4175.00;9.70;413.00;2.59;0
1;supply_node;2974.00;10.98;1736.00;0.35;0
1;supply_node;2955.00;11.50;1248.00;1.83;0
1;supply_node;2654.00;10.60;1816.00;4.76;0
1;supply_node;2904.00;12.05;1467.00;1.07;0
1;supply_node;1501.00;11.25;1157.00;4.00;0
1;supply_node;2293.00;11.00;1668.00;3.24;0
1;supply_node;3457.00;10.90;367.00;6.18;0
1;supply_node;4265.00;10.55;1474.00;1.37;0
1;supply_node;795.00;10.25;1680.00;5.41;0
1;supply_node;4239.00;10.75;1448.00;2.07;0
1;supply_node;3139.00;10.30;1097.00;3.54;0
1;supply_node;4952.00;11.15;588.00;1.30;0
1;supply_node;4285.00;11.00;1554.00;2.78;0
1;supply_node;2408.00;11.70;670.00;5.72;0
1;supply_node;1605.00;11.85;1140.00;2.02;0
1;supply_node;3051.00;11.68;663.00;4.95;0
1;supply_node;4226.00;11.25;819.00;3.09;0
1;supply_node;2392.00;10.53;1041.00;2.32;0
1;supply_node;1288.00;11.40;1612.00;5.25;0
1;supply_node;2882.00;11.23;628.00;3.02;0
1;supply_node;4757.00;11.20;839.00;1.14;0
1;supply_node;1321.00;11.20;773.00;3.73;0
1;supply_node;3619.00;11.40;1513.00;0.38;0
1;supply_node;1328.00;11.50;1619.00;3.32;0
1;supply_node;1354.00;10.60;764.00;5.90;0
1;supply_node;2877.00;11.35;1105.00;2.56;0
1;supply_node;825.00;10.10;1410.00;4.03;0
1;supply_node;4603.00;10.50;768.00;1.79;0
1;supply_node;785.00;11.80;1633.00;4.72;0
1;supply_node;1268.00;11.90;1205.00;6.21;0
1;supply_node;1680.00;10.90;867.00;3.96;0
1;supply_node;4152.00;11.70;732.00;5.44;0
1;supply_node;2469.00;10.05;480.00;6.14;0
1;supply_node;1108.00;12.25;1647.00;1.33;0
1;supply_node;3066.00;11.57;506.00;4.27;0
1;supply_node;1353.00;11.82;1821.00;0.57;0
1;supply_node;3255.00;10.68;1148.00;3.51;0
1;supply_node;1299.00;12.03;1063.00;4.98;0
1;supply_node;2600.00;10.45;348.00;2.74;0
1;supply_node;4524.00;10.28;1877.00;5.68;0
1;supply_node;888.00;11.40;1643.00;0.87;0
1;supply_node;1322.00;11.70;1129.00;4.91;0
1;supply_node;1293.00;10.75;835.00;0.11;0
1;supply_node;2305.00;10.50;867.00;3.05;0
1;supply_node;4096.00;12.12;1557.00;0.80;0
1;supply_node;974.00;10.32;1392.00;2.28;0
1;supply_node;2577.00;11.32;660.00;5.22;0
1;supply_node;3965.00;13.40;1892.00;1.52;0
1;supply_node;3387.00;12.15;1995.00;4.45;0
1;supply_node;2268.00;9.93;1699.00;1.11;0
1;supply_node;4845.00;12.80;714.00;3.69;0
1;supply_node;924.00;10.12;1264.00;0.35;0
1;supply_node;4826.00;11.20;860.00;1.82;0
1;supply_node;1052.00;10.60;966.00;5.86;0
1;supply_node;1554.00;10.53;1422.00;2.52;0
1;supply_node;1660.00;10.68;1939.00;4.00;0
1;supply_node;1312.00;11.60;1371.00;1.75;0
1;supply_node;1465.00;10.98;1837.00;3.23;0
1;supply_node;5335.00;11.35;649.00;6.17;0
1;supply_node;3962.00;10.62;744.00;3.93;0
1;supply_node;3557.00;12.95;1542.00;5.40;0
1;supply_node;3492.00;10.75;435.00;2.05;0
1;supply_node;4631.00;10.35;1862.00;4.64;0
1;supply_node;3240.00;9.70;1426.00;1.29;0
1;supply_node;2481.00;10.25;550.00;4.23;0
1;supply_node;991.00;11.05;762.00;0.53;0
1;supply_node;1003.00;10.50;1573.00;3.47;0
1;supply_node;3921.00;10.48;857.00;4.94;0
1;supply_node;2505.00;12.53;1085.00;2.70;0
1;supply_node;3521.00;13.82;1795.00;4.18;0
1;supply_node;1501.00;11.03;1394.00;4.88;0
1;supply_node;1208.00;10.90;1208.00;0.07;0
1;supply_node;3718.00;11.32;1472.00;3.01;0
1;supply_node;2586.00;10.12;396.00;5.59;0
1;supply_node;2925.00;11.82;1429.00;2.24;0
1;supply_node;1433.00;10.20;1556.00;5.18;0
1;supply_node;3369.00;12.38;1966.00;0.38;0
1;supply_node;3647.00;10.70;573.00;5.89;0
1;supply_node;2902.00;11.00;1023.00;2.54;0
1;supply_node;2888.00;9.80;1574.00;0.31;0
1;supply_node;1298.00;10.93;1598.00;1.78;0
1;supply_node;4086.00;11.82;1935.00;4.72;0
1;supply_node;2410.00;10.55;1537.00;1.02;0
1;supply_node;4355.00;11.90;1783.00;3.96;0
1;supply_node;4542.00;10.03;373.00;0.61;0
1;supply_node;5466.00;9.90;572.00;3.19;0
1;supply_node;1761.00;11.82;989.00;6.13;0
1;supply_node;5084.00;9.90;795.00;1.33;0
1;supply_node;4047.00;10.03;1366.00;5.37;0
1;supply_node;5321.00;11.38;638.00;2.02;0
1;supply_node;2014.00;10.32;1343.00;1.26;0
1;supply_node;2456.00;11.15;825.00;2.73;0
1;supply_node;1949.00;10.40;1242.00;3.43;0
1;supply_node;2810.00;10.57;1056.00;1.56;0
1;supply_node;3167.00;11.60;1871.00;4.15;0
1;supply_node;2734.00;11.53;588.00;2.27;0
1;supply_node;2405.00;12.20;1152.00;0.03;0
1;supply_node;2758.00;10.07;1155.00;2.97;0
1;supply_node;3216.00;10.35;1736.00;4.45;0
1;supply_node;2995.00;10.75;394.00;2.21;0
1;supply_node;3622.00;13.28;1934.00;3.68;0
1;supply_node;5124.00;9.98;563.00;0.34;0
1;supply_node;4575.00;11.00;1683.00;4.38;0
1;supply_node;1069.00;11.10;796.00;5.86;0
1;supply_node;4080.00;11.12;733.00;2.51;0
1;supply_node;4657.00;11.88;862.00;5.10;0
1;supply_node;4626.00;10.00;710.00;1.75;0
1;supply_node;1649.00;11.78;1341.00;4.68;0
1;supply_node;3036.00;11.53;1327.00;0.98;0
1;supply_node;2786.00;9.80;1199.00;3.92;0
1;supply_node;3146.00;10.65;1494.00;5.40;0
1;supply_node;2903.00;12.12;462.00;3.15;0
1;supply_node;1710.00;10.10;802.00;6.09;0
1;supply_node;2628.00;12.35;1703.00;5.33;0
1;supply_node;4140.00;10.10;356.00;3.46;0
1;supply_node;3040.00;10.20;741.00;1.22;0
1;supply_node;4019.00;10.55;920.00;2.70;0
1;supply_node;2603.00;9.93;955.00;5.63;0
1;supply_node;2792.00;10.20;1757.00;1.94;0
1;supply_node;1077.00;9.80;1545.00;4.87;0
1;supply_node;4301.00;10.20;1365.00;1.52;0
1;supply_node;3396.00;11.68;1365.00;4.10;0
1;supply_node;3236.00;10.18;1227.00;0.76;0
1;supply_node;4429.00;10.32;647.00;2.24;0
1;supply_node;2598.00;11.00;884.00;6.28;0
1;supply_node;4146.00;14.88;1918.00;1.48;0
1;supply_node;1286.00;9.90;1733.00;4.41;0
1;supply_node;4211.00;9.85;1496.00;2.17;0
1;supply_node;4490.00;10.20;514.00;3.64;0
1;supply_node;4153.00;11.90;848.00;0.30;0
1;supply_node;2519.00;10.48;901.00;1.78;0
1;supply_node;4503.00;10.88;979.00;5.82;0
1;supply_node;1761.00;11.50;1413.00;2.47;0
1;supply_node;3274.00;10.98;1643.00;3.95;0
1;supply_node;2823.00;11.90;504.00;1.71;0
1;supply_node;2495.00;12.50;1625.00;3.19;0
1;supply_node;2625.00;10.43;1581.00;6.12;0
1;supply_node;1454.00;10.23;1330.00;3.88;0
1;supply_node;4218.00;15.88;1856.00;5.36;0
1;supply_node;1402.00;10.30;1476.00;2.01;0
1;supply_node;4169.00;10.70;914.00;4.60;0
1;supply_node;3031.00;10.68;2008.00;1.25;0
1;supply_node;853.00;10.57;1448.00;4.18;0
1;supply_node;2825.00;11.00;1472.00;0.48;0
1;supply_node;4164.00;10.05;393.00;3.42;0
1;supply_node;3570.00;11.38;1737.00;4.90;0
1;supply_node;3320.00;10.50;546.00;2.66;0
1;supply_node;4056.00;11.50;790.00;5.59;0
1;supply_node;2454.00;12.00;378.00;4.83;0
1;supply_node;3492.00;12.40;1772.00;0.03;0
1;supply_node;4745.00;10.75;407.00;0.72;0
1;supply_node;3787.00;11.43;1487.00;2.20;0
1;supply_node;3904.00;10.55;1579.00;5.13;0
1;supply_node;986.00;10.73;1591.00;1.43;0
1;supply_node;1779.00;11.10;857.00;4.37;0
1;supply_node;3047.00;12.32;567.00;5.85;0
1;supply_node;2907.00;10.60;1833.00;3.61;0
1;supply_node;3705.00;14.35;1824.00;0.26;0
1;supply_node;3096.00;11.57;437.00;1.74;0
1;supply_node;4204.00;9.90;1228.00;5.78;0
1;supply_node;4588.00;11.10;992.00;0.97;0
1;supply_node;2777.00;10.78;1540.00;3.91;0
1;supply_node;2537.00;9.85;527.00;1.67;0
1;supply_node;4445.00;10.23;652.00;3.15;0
1;supply_node;1348.00;11.25;876.00;6.08;0
1;supply_node;4446.00;9.82;1054.00;2.39;0
1;supply_node;2449.00;10.65;568.00;5.32;0
1;supply_node;3169.00;10.90;1929.00;1.97;0
1;supply_node;4331.00;11.60;1001.00;4.56;0
1;supply_node;3469.00;11.60;1754.00;1.21;0
1;supply_node;3908.00;10.10;843.00;2.69;0
1;supply_node;4092.00;11.57;903.00;0.45;0
1;supply_node;3457.00;10.18;347.00;3.39;0
1;supply_node;3959.00;10.25;1729.00;2.62;0
1;supply_node;2549.00;10.25;846.00;4.10;0
1;supply_node;3777.00;10.03;683.00;0.75;0
1;supply_node;2374.00;11.00;439.00;4.79;0
1;supply_node;2639.00;9.88;1834.00;6.27;0
1;supply_node;4800.00;10.00;1815.00;2.92;0
1;supply_node;2779.00;11.62;558.00;5.51;0
1;supply_node;2907.00;12.18;1417.00;2.16;0
1;supply_node;1721.00;10.03;1500.00;5.10;0
1;supply_node;4119.00;11.05;1680.00;1.39;0
1;supply_node;3844.00;12.75;629.00;4.34;0
1;supply_node;2669.00;11.28;483.00;5.81;0
1;supply_node;3877.00;10.57;1402.00;3.57;0
1;supply_node;1717.00;11.75;1403.00;5.05;0
1;supply_node;1425.00;10.18;1802.00;1.70;0
1;supply_node;2440.00;10.25;838.00;5.74;0
1;supply_node;2714.00;10.82;936.00;0.94;0
1;supply_node;3825.00;11.10;1745.00;3.88;0
1;supply_node;4135.00;11.60;1679.00;5.35;0
1;supply_node;2695.00;11.70;682.00;3.11;0
1;supply_node;1802.00;10.10;828.00;6.04;0
1;supply_node;1946.00;10.05;1474.00;1.24;0
1;supply_node;2785.00;10.73;1478.00;5.28;0
1;supply_node;4042.00;10.70;1399.00;0.48;0
1;supply_node;1348.00;10.45;1777.00;1.17;0
1;supply_node;3793.00;11.45;1936.00;2.65;0
1;supply_node;2534.00;9.88;543.00;5.59;0
1;supply_node;3484.00;12.00;1426.00;1.89;0
1;supply_node;3974.00;11.80;477.00;4.83;0
1;supply_node;3060.00;10.05;1100.00;1.48;0
1;supply_node;1322.00;10.10;1522.00;4.06;0
1;supply_node;3083.00;11.00;1757.00;0.72;0
1;supply_node;2379.00;10.85;1681.00;2.19;0
1;supply_node;1845.00;12.38;1005.00;6.23;0
1;supply_node;2039.00;11.90;1702.00;2.88;0
1;supply_node;3383.00;9.90;1164.00;4.37;0
1;supply_node;4470.00;10.20;376.00;2.12;0
1;supply_node;1796.00;9.90;1734.00;3.60;0
1;supply_node;3455.00;10.90;1782.00;0.25;0
1;supply_node;3370.00;10.85;2005.00;4.30;0
1;supply_node;4886.00;10.12;758.00;5.77;0
1;supply_node;4751.00;10.23;1858.00;2.43;0
1;supply_node;2716.00;11.85;1775.00;5.01;0
1;supply_node;2068.00;12.45;1200.00;1.67;0
1;supply_node;4015.00;9.80;1457.00;3.14;0
1;supply_node;3194.00;11.25;1778.00;0.90;0
1;supply_node;4714.00;10.10;671.00;3.84;0
1;supply_node;2286.00;9.93;1770.00;5.32;0
1;supply_node;2812.00;11.20;1748.00;3.07;0
1;supply_node;1957.00;11.85;1335.00;4.55;0
1;supply_node;4447.00;9.82;1463.00;1.21;0
1;supply_node;2995.00;11.88;1416.00;5.25;0
1;supply_node;3749.00;12.03;1933.00;0.44;0
1;supply_node;4843.00;11.40;844.00;3.37;0
1;supply_node;850.00;10.43;1288.00;5.96;0
1;supply_node;3541.00;11.50;1740.00;2.61;0
1;supply_node;1819.00;10.00;1871.00;5.55;0
1;supply_node;4401.00;10.00;399.00;1.85;0
1;supply_node;1610.00;11.30;1094.00;4.79;0
1;supply_node;4475.00;10.40;645.00;6.26;0
1;supply_node;1572.00;10.20;1810.00;4.02;0
1;supply_node;2789.00;10.40;430.00;0.68;0
1;supply_node;2530.00;10.20;421.00;2.16;0
1;supply_node;1429.00;10.40;1357.00;6.20;0
1;supply_node;3563.00;13.68;1769.00;1.39;0
1;supply_node;1165.00;10.35;1193.00;4.33;0
1;supply_node;1888.00;10.00;1478.00;2.09;0
1;supply_node;3581.00;9.90;332.00;3.56;0
1;supply_node;1600.00;12.20;1618.00;0.21;0
1;supply_node;3415.00;10.68;1817.00;2.80;0
1;supply_node;4286.00;10.90;363.00;5.74;0
1;supply_node;1147.00;10.43;1177.00;0.93;0
1;supply_node;2487.00;11.18;1800.00;4.97;0
1;supply_node;4277.00;12.18;759.00;1.63;0
1;supply_node;2829.00;10.62;407.00;3.10;0
1;supply_node;2952.00;12.65;1641.00;0.86;0
1;supply_node;3682.00;9.90;1368.00;2.34;0
1;supply_node;4485.00;10.07;369.00;5.28;0
1;supply_node;3921.00;10.10;315.00;1.93;0
1;supply_node;3486.00;14.48;1560.00;4.51;0
1;supply_node;4419.00;10.30;1077.00;2.65;0
1;supply_node;4495.00;10.45;894.00;0.40;0
1;supply_node;1387.00;10.40;1879.00;3.34;0
1;supply_node;2685.00;11.45;889.00;4.82;0
1;supply_node;2067.00;12.43;1245.00;2.58;0
1;supply_node;3204.00;11.28;1651.00;4.05;0
1;supply_node;4760.00;11.40;1804.00;0.70;0
1;supply_node;3342.00;10.80;517.00;4.75;0
1;supply_node;927.00;10.00;850.00;6.23;0
1;supply_node;5365.00;10.73;566.00;2.88;0
1;supply_node;2253.00;10.40;1842.00;5.47;0
1;supply_node;4086.00;11.12;939.00;2.12;0
1;supply_node;2330.00;11.07;819.00;5.05;0
1;supply_node;1591.00;11.05;974.00;1.35;0
1;supply_node;3036.00;11.48;1223.00;4.29;0
1;supply_node;1963.00;11.65;1306.00;5.77;0
1;supply_node;2330.00;11.00;1166.00;3.52;0
1;supply_node;1307.00;10.68;1287.00;0.18;0
1;supply_node;3352.00;11.53;2009.00;1.66;0
1;supply_node;3686.00;10.48;327.00;5.70;0
1;supply_node;3391.00;10.18;1183.00;0.89;0
1;supply_node;1680.00;11.35;1569.00;3.83;0
1;supply_node;2414.00;11.40;502.00;0.13;0
1;supply_node;2329.00;11.53;1007.00;3.07;0
1;supply_node;3371.00;11.03;1287.00;6.00;0
1;supply_node;1107.00;11.00;1083.00;2.30;0
1;supply_node;2019.00;11.65;1786.00;5.24;0
1;supply_node;1518.00;11.95;1013.00;0.43;0
1;supply_node;4881.00;11.70;699.00;4.47;0
1;supply_node;3745.00;13.32;1767.00;1.13;0
1;supply_node;820.00;9.85;1348.00;2.61;0
1;supply_node;4314.00;10.05;1177.00;0.36;0
1;supply_node;2987.00;11.03;862.00;1.84;0
1;supply_node;3979.00;10.80;1547.00;4.78;0
1;supply_node;2002.00;10.95;1537.00;2.54;0
1;supply_node;740.00;10.75;1532.00;4.01;0
1;supply_node;3960.00;11.88;605.00;0.67;0
1;supply_node;2984.00;10.68;1062.00;3.25;0
1;supply_node;2954.00;10.90;675.00;6.19;0
1;supply_node;3805.00;12.62;1806.00;2.84;0
1;supply_node;3744.00;10.20;347.00;5.42;0
1;supply_node;4292.00;12.45;1615.00;2.08;0
1;supply_node;2144.00;12.25;1055.00;3.56;0
1;supply_node;5290.00;10.48;782.00;1.31;0
1;supply_node;4523.00;11.15;1768.00;5.73;0
1;supply_node;4593.00;10.30;1637.00;3.49;0
1;supply_node;4277.00;12.23;989.00;4.96;0
1;supply_node;4188.00;11.32;1627.00;1.62;0
1;supply_node;3105.00;11.68;586.00;5.66;0
1;supply_node;2990.00;11.90;608.00;0.85;0
1;supply_node;4348.00;10.45;1996.00;3.79;0
1;supply_node;3373.00;10.62;387.00;0.09;0
1;supply_node;4286.00;12.10;1653.00;3.03;0
1;supply_node;3670.00;9.95;1404.00;4.51;0
1;supply_node;2822.00;11.50;1725.00;2.26;0
1;supply_node;4132.00;11.05;1414.00;0.40;0
1;supply_node;3741.00;10.85;1731.00;4.44;0
1;supply_node;4251.00;11.10;586.00;5.92;0
1;supply_node;2141.00;11.07;1194.00;2.57;0
1;supply_node;3779.00;11.35;380.00;5.50;0
1;supply_node;1415.00;9.75;1374.00;1.80;0
1;supply_node;3723.00;13.05;1916.00;4.74;0
1;supply_node;2959.00;11.20;1383.00;6.22;0
1;supply_node;1908.00;10.98;1626.00;0.63;0
1;supply_node;4735.00;10.90;816.00;2.11;0
1;supply_node;4507.00;10.50;1968.00;6.15;0
1;supply_node;4020.00;11.62;840.00;1.34;0
1;supply_node;4154.00;11.32;1590.00;4.28;0
1;supply_node;1945.00;11.78;1089.00;0.17;0
1;supply_node;4117.00;11.03;689.00;2.76;0
1;supply_node;2048.00;10.28;1418.00;5.69;0
1;supply_node;3142.00;10.38;1770.00;2.34;0
1;supply_node;5384.00;10.55;555.00;4.93;0
1;supply_node;4143.00;12.00;986.00;1.58;0
1;supply_node;3716.00;10.05;1364.00;3.06;0
1;supply_node;5325.00;10.25;702.00;0.82;0
1;supply_node;1292.00;9.85;922.00;3.75;0
1;supply_node;2290.00;10.00;463.00;5.23;0
1;supply_node;3273.00;11.25;1744.00;2.99;0
1;supply_node;4007.00;10.50;1554.00;4.47;0
1;supply_node;3594.00;10.60;478.00;1.12;0
1;supply_node;2089.00;10.18;1363.00;3.71;0
1;supply_node;3397.00;14.10;1667.00;0.36;0
1;supply_node;1242.00;11.68;783.00;3.29;0
1;supply_node;724.00;10.62;1587.00;5.87;0
1;supply_node;2227.00;10.73;912.00;2.53;0
1;supply_node;4252.00;10.20;1099.00;4.01;0
1;supply_node;4788.00;10.20;937.00;1.77;0
1;supply_node;3003.00;12.55;1505.00;4.71;0
1;supply_node;4899.00;11.35;840.00;6.18;0
1;supply_node;2786.00;10.20;1083.00;3.94;0
1;supply_node;2724.00;11.20;1545.00;5.42;0
1;supply_node;3655.00;15.65;1714.00;2.07;0
1;supply_node;2275.00;10.85;841.00;6.11;0
1;supply_node;3707.00;10.68;487.00;1.31;0
1;supply_node;1631.00;11.45;1377.00;4.24;0
1;supply_node;2010.00;10.40;1720.00;0.55;0
1;supply_node;4513.00;12.10;795.00;3.48;0
1;supply_node;2394.00;13.07;1095.00;0.13;0
1;supply_node;2662.00;11.30;1759.00;2.71;0
1;supply_node;1704.00;11.80;1181.00;5.65;0
1;supply_node;4106.00;11.75;1537.00;0.85;0
1;supply_node;1617.00;10.93;850.00;4.89;0
1;supply_node;3055.00;11.82;1567.00;1.55;0
1;supply_node;1063.00;11.50;1323.00;3.02;0
1;supply_node;4756.00;10.50;820.00;0.78;0
1;supply_node;2416.00;12.95;1114.00;2.26;0
1;supply_node;2277.00;11.23;1814.00;5.20;0
1;supply_node;2564.00;11.57;1548.00;2.95;0
1;supply_node;4379.00;12.20;1809.00;4.43;0
1;supply_node;4118.00;13.35;1827.00;1.08;0
1;supply_node;4623.00;10.15;552.00;3.67;0
1;supply_node;1224.00;9.95;728.00;0.32;0
1;supply_node;3238.00;10.60;417.00;1.80;0
1;supply_node;1484.00;11.00;1836.00;5.84;0
1;supply_node;4281.00;11.50;1818.00;2.49;0
1;supply_node;4625.00;10.10;1656.00;3.97;0
1;supply_node;1530.00;11.12;1614.00;1.73;0
1;supply_node;3733.00;11.53;428.00;3.21;0
1;supply_node;2246.00;10.60;1135.00;6.14;0
1;supply_node;1929.00;10.00;1692.00;2.80;0
1;supply_node;3500.00;10.95;1640.00;5.38;0
1;supply_node;981.00;10.30;745.00;2.04;0
1;supply_node;1402.00;10.03;783.00;3.51;0
1;supply_node;1449.00;11.50;1082.00;1.27;0
1;supply_node;1900.00;10.70;1759.00;4.20;0
1;supply_node;2924.00;11.80;1106.00;5.69;0
1;supply_node;4071.00;11.70;791.00;3.44;0
1;supply_node;3704.00;16.02;1871.00;4.92;0
1;supply_node;4406.00;10.30;1905.00;1.57;0
1;supply_node;2403.00;11.30;408.00;5.62;0
1;supply_node;4224.00;10.50;1078.00;0.81;0
1;supply_node;2782.00;11.00;357.00;3.74;0
1;supply_node;4928.00;10.25;696.00;0.05;0
1;supply_node;1539.00;10.50;834.00;5.92;0
1;supply_node;3731.00;11.55;1485.00;2.22;0
1;supply_node;1859.00;9.90;1330.00;5.16;0
1;supply_node;2316.00;11.45;529.00;0.35;0
1;supply_node;4484.00;9.90;1005.00;4.39;0
1;supply_node;4352.00;11.20;714.00;1.04;0
1;supply_node;4159.00;9.95;1146.00;2.53;0
1;supply_node;4477.00;10.23;1992.00;0.28;0
1;supply_node;3101.00;10.62;1765.00;1.76;0
1;supply_node;3049.00;10.43;1280.00;4.69;0
1;supply_node;4001.00;12.25;1820.00;1.00;0
1;supply_node;3186.00;11.80;1371.00;3.93;0
1;supply_node;2607.00;10.12;712.00;0.58;0
1;supply_node;1915.00;10.35;1426.00;3.17;0
1;supply_node;2661.00;11.00;1577.00;6.11;0
1;supply_node;4673.00;10.62;1691.00;1.30;0
1;supply_node;1329.00;10.15;1881.00;5.34;0
1;supply_node;1752.00;10.23;826.00;2.00;0
1;supply_node;2880.00;11.60;414.00;3.47;0
1;supply_node;707.00;10.95;1483.00;1.23;0
1;supply_node;4247.00;10.80;1323.00;2.71;0
1;supply_node;3447.00;10.60;1944.00;5.65;0
1;supply_node;4105.00;10.05;1813.00;3.41;0
1;supply_node;4587.00;11.23;933.00;4.88;0
1;supply_node;1224.00;10.75;1816.00;1.53;0
1;supply_node;4779.00;10.00;759.00;4.12;0
1;supply_node;1108.00;10.93;1293.00;0.77;0
1;supply_node;2102.00;10.78;937.00;3.71;0
1;supply_node;4414.00;10.68;783.00;0.01;0
1;supply_node;1341.00;10.53;1038.00;2.95;0
1;supply_node;2511.00;10.70;640.00;4.42;0
1;supply_node;1682.00;11.70;1893.00;2.18;0
1;supply_node;5036.00;9.95;680.00;5.12;0
1;supply_node;4481.00;11.20;1636.00;0.31;0
1;supply_node;2544.00;10.68;614.00;4.35;0
1;supply_node;4042.00;10.35;1476.00;5.83;0
1;supply_node;1352.00;10.12;1408.00;2.49;0
1;supply_node;4354.00;10.98;1114.00;0.25;0
